"","Country","Date","X50","Y5","Y7","Y2","X5 (Estimate)","X5 (Alternative)","PerCapHouse","1","2","3","4","5","6","7"
"1","Austria","01/01/1948",6.953,NA,26.1,NA,2030.40875,2030.40875,292.019092478067,0.296,0.242,0.054,0.704,0.485,0.289617486,0.058
"2","Austria","01/01/1949",6.942,NA,29,NA,2058.68375,2058.68375,296.554847306252,0.296,0.242,0.054,0.704,0.485,0.289617486,0.058
"3","Austria","01/01/1950",6.935,NA,46.2,NA,2103.72875,2103.72875,303.349495313627,0.296,0.242,0.054,0.704,0.485,0.289617486,0.058
"4","Austria","01/01/1951",6.934,2138,35.15,NA,2138,2138,308.33573694837,0.296,0.242,0.054,0.704,0.485,0.289617486,0.058
"5","Austria","01/01/1952",6.949,NA,57.3,NA,2172.123985,2172.123985,312.580800834653,0.296,0.242,0.054,0.704,0.485,0.289617486,0.058
"6","Austria","01/01/1953",6.96,NA,38.2,NA,2187.625471,2187.625471,314.314004454023,0.27,0.215,0.055,0.73,0.513,0.289617486,0.073
"7","Austria","01/01/1954",6.969,NA,40.3,NA,2205.174456,2205.174456,316.426238484718,0.267,0.215,0.052,0.733,0.516,0.289617486,0.091
"8","Austria","01/01/1955",6.974,NA,41.4,NA,2223.795942,2223.795942,318.869507026097,0.274,0.207,0.067,0.726,0.507,0.289617486,0.111
"9","Austria","01/01/1956",6.983,NA,42,NA,2243.002427,2243.002427,321.208997135901,0.2998,0.1966,0.1032,0.7002,0.5116,0.289617486,0.1022
"10","Austria","01/01/1957",6.997,NA,34.6,NA,2254.993913,2254.993913,322.28010761755,0.3256,0.1862,0.1394,0.6744,0.5162,0.289617486,0.0934
"11","Austria","01/01/1958",6.987,NA,36.192,NA,2268.537598,2268.537598,324.679776441964,0.3514,0.1758,0.1756,0.6486,0.5208,0.289617486,0.0846
"12","Austria","01/01/1959",7.014,NA,35.541,NA,2281.446558,2281.446558,325.270396065013,0.3772,0.1654,0.2118,0.6228,0.5254,0.289617486,0.0758
"13","Austria","01/01/1960",7.048,NA,42.9,NA,2301.530544,2301.530544,326.550871736663,0.403,0.155,0.248,0.597,0.53,0.289617486,0.067
"14","Austria","01/01/1961",7.087,NA,44,1.1,2322.687029,2322.687029,327.739103852124,0.417,0.148,0.269,0.583,0.51,0.289617486,0.073
"15","Austria","01/01/1962",7.13,NA,45.4,2.2,2344.143515,2344.143515,328.771881486676,0.405,0.119,0.286,0.595,0.552,0.289617486,0.043
"16","Austria","01/01/1963",7.172,2367.6,47,1.8,2367.6,2367.6,330.117122141662,0.403,0.114,0.289,0.597,0.542,0.289617486,0.055
"17","Austria","01/01/1964",7.215,2416.3,50.7,2,2416.3,2416.3,334.899514899515,0.419,0.139,0.28,0.581,0.532,0.289617486,0.049
"18","Austria","01/01/1965",7.255,2463.7,49.6,2.2,2463.7,2463.7,339.586492074431,0.433,0.129,0.304,0.567,0.514,0.289617486,0.053
"19","Austria","01/01/1966",7.29,2512,48.1,NA,2512,2512,344.581618655693,0.4525,0.133,0.3195,0.5475,0.4895,0.289617486,0.058
"20","Austria","01/01/1967",7.323,2560.9,51,3,2560.9,2560.9,349.706404479039,0.472,0.137,0.335,0.528,0.465,0.289617486,0.063
"21","Austria","01/01/1968",7.35,2607.5,50.6,4,2607.5,2607.5,354.761904761905,0.474,0.099,0.375,0.525,0.462,0.289617486,0.063
"22","Austria","01/01/1969",7.37,2652.5,49,4,2652.5,2652.5,359.905020352782,0.49,0.143,0.347,0.505,0.423,0.289617486,0.082
"23","Austria","01/01/1970",7.39,2693.5,45,4,2693.5,2693.5,364.479025710419,0.466,0.144,0.322,0.534,0.467,0.289617486,0.067
"24","Austria","01/01/1971",7.46,2734.5,45,4,2734.5,2734.5,366.554959785523,0.466,0.144,0.322,0.534,0.467,0.289617486,0.067
"25","Austria","01/01/1972",7.49,2703.3,50.3,6,2703.3,2703.3,360.921228304406,0.479,0.159,0.32,0.541,0.471,0.289617486,0.07
"26","Austria","01/01/1973",7.53,2759.6,44,7,2759.6,2759.6,366.480743691899,0.41,0.114,0.296,0.59,0.522,0.289617486,0.068
"27","Austria","01/01/1974",7.53,2796.6,50,7.5,2796.6,2796.6,371.394422310757,0.41,0.1,0.31,0.59,0.5,0.289617486,0.09
"28","Austria","01/01/1975",7.52,2880,48.4,7.5,2880,2880,382.978723404255,0.424,0.095,0.329,0.576,0.464,0.289617486,0.112
"29","Austria","01/01/1976",7.51,2916.1,44.1,8,2916.1,2916.1,388.295605858855,0.361,0.073,0.288,0.639,0.517,0.289617486,0.122
"30","Austria","01/01/1977",7.52,2955.5,45.4,8,2955.5,2955.5,393.018617021277,0.39,0.088,0.302,0.61,0.511,0.289617486,0.099
"31","Austria","01/01/1978",7.51,2996.8,51.5,8,2996.8,2996.8,399.041278295606,0.409,0.08,0.329,0.591,0.456,0.289617486,0.135
"32","Austria","01/01/1979",7.51,3041.9,55.1,8,3041.9,3041.9,405.046604527297,0.445,0.1,0.345,0.555,0.459,0.289617486,0.096
"33","Austria","01/01/1980",7.55,3037.5,78.5,8.7,3037.5,3037.5,402.317880794702,0.316937941,0.057789617,0.259148323,0.683062059,0.599079751,0.289617486,0.083982309
"34","Austria","01/01/1981",7.56,3077.2,52.2,13.4,3077.2,3077.2,407.037037037037,0.342235197,0.043575375,0.298659822,0.657764803,0.579274266,0.289617486,0.078490536
"35","Austria","01/01/1982",7.57,NA,43.7,20.5,3102.55,3102.55,409.848084544254,0.376732312,0.090330963,0.286401349,0.623267688,0.561451495,0.289617486,0.061816193
"36","Austria","01/01/1983",7.55,3115.1,30.9,20.5,3115.1,3115.1,412.596026490066,0.349609525,0.077045193,0.272564332,0.650390475,0.596133658,0.289617486,0.054256817
"37","Austria","01/01/1984",7.55,3128.2,41.4,20.5,3128.2,3128.2,414.331125827815,0.359735414,0.07394844,0.285786974,0.640264586,0.579811979,0.289617486,0.060452607
"38","Austria","01/01/1985",7.56,3140.3,41.2,NA,3140.3,3140.3,415.383597883598,0.372901125,0.085412971,0.287488154,0.627098875,0.562194737,0.289617486,0.064904138
"39","Austria","01/01/1986",7.56,3150.6,38.8,28.5,3150.6,3150.6,416.746031746032,0.35248983,0.039342912,0.313146918,0.64751017,0.584401874,0.289617486,0.063108296
"40","Austria","01/01/1987",7.57,3249.7,38.6,13.9,3249.7,3249.7,429.286657859974,0.353275835,0.051774302,0.301501533,0.646724165,0.575622175,0.289617486,0.07110199
"41","Austria","01/01/1988",7.6,3275.1,39.3,13.9,3275.1,3275.1,430.934210526316,0.373349309,0.05152195,0.321827359,0.626650691,0.552516188,0.289617486,0.074134503
"42","Austria","01/01/1989",7.62,2841,37.9,13.9,2841,2841,372.834645669291,0.339526181,0.039845047,0.299681134,0.660473819,0.580098559,0.289617486,0.08037526
"43","Austria","01/01/1990",7.72,2900,36.6,13.9,2900,2900,375.647668393782,0.288977649,0.02330862,0.265669029,0.711022351,0.618964244,0.289617486,0.092058107
"44","Austria","01/01/1991",7.755,3002,40.4,13.9,3002,3002,387.105093488072,0.310859011,0.030540969,0.280318042,0.689140989,0.590359655,0.320413437,0.098781334
"45","Austria","01/01/1992",7.841,NA,41.4,NA,3023.256188,3023.256188,385.570231858181,0.317469246,0.028320575,0.289148671,0.682530754,0.547775685,0.320413437,0.134755069
"46","Austria","01/01/1993",7.906,NA,43.449,NA,3045.856399,3045.856399,385.258841259803,0.328776266,0.025247992,0.303528275,0.671223734,0.52479919,0.320413437,0.146424544
"47","Austria","01/01/1994",7.936,3072,48.851,NA,3072,3072,387.096774193548,0.332889808,0.024728255,0.308161552,0.667110192,0.481586866,0.320413437,0.185523326
"48","Austria","01/01/1995",7.948,3109.6,53.4,NA,3109.6,3109.6,391.243080020131,0.331359061,0.020898544,0.310460518,0.668640939,0.453020449,0.320413437,0.21562049
"49","Austria","01/01/1996",7.959,3142,57.984,NA,3142,3142,394.773212715165,0.31857064,0.037734547,0.280836093,0.68142936,0.455435982,0.320413437,0.225993377
"50","Austria","01/01/1997",7.968,3163.2,58.03,15.3,3163.2,3163.2,396.987951807229,0.307811611,0.027641352,0.28017026,0.692188389,0.471419463,0.320413437,0.220768926
"51","Austria","01/01/1998",7.977,3190.7,57.49,12.4,3190.7,3190.7,399.987463958882,0.293899703,0.020751796,0.273147907,0.706100297,0.489328393,0.320413437,0.216771904
"52","Austria","01/01/1999",7.992,3192,59.447,NA,3192,3192,399.399399399399,0.312564133,0.028630545,0.283933588,0.687435867,0.459501741,0.320413437,0.227934126
"53","Austria","01/01/2000",8.012,3226,53.76,NA,3226,3226,402.64603095357,0.312927827,0.016034226,0.296893601,0.687072173,0.486662946,0.320413437,0.200409226
"54","Austria","01/01/2001",8.042,3262,45.85,NA,3262,3262,405.620492414822,0.273456925,0.016772083,0.256684842,0.726543075,0.547219193,0.320413437,0.179323882
"55","Austria","01/01/2002",8.082,3296,41.914,NA,3296,3296,407.819846572631,0.271961636,0.007634681,0.264326955,0.728038364,0.55115236,0.320413437,0.176886005
"56","Austria","01/01/2003",8.121,3302,46.91,NA,3302,3302,406.600172392562,0.271961636,0.007634681,0.264326955,0.728038364,0.55115236,0.320413437,0.176886005
"57","Austria","01/01/2004",8.172,3431.3,44.2,NA,3431.3,3431.3,419.884973078806,0.271961636,0.007634681,0.264326955,0.728038364,0.55115236,0.320413437,0.176886005
"58","Austria","01/01/2005",8.228,3475.3,40.679,NA,3475.3,3475.3,422.374817695673,0.271961636,0.007634681,0.264326955,0.728038364,0.55115236,0.320413437,0.176886005
"59","Austria","01/01/2006",8.269,3511.5,45.14,NA,3511.5,3511.5,424.658362558955,0.271961636,0.007634681,0.264326955,0.728038364,0.55115236,0.320413437,0.176886005
"60","Austria","01/01/2007",8.295,3540.9,53.587,NA,3540.9,3540.9,426.871609403255,0.271961636,0.007634681,0.264326955,0.728038364,0.55115236,0.320413437,0.176886005
"61","Austria","01/01/2008",8.321,3568.8,60.624,NA,3568.8,3568.8,428.890758322317,0.271961636,0.007634681,0.264326955,0.728038364,0.55115236,0.320413437,0.176886005
"62","Austria","01/01/2009",8.343,3597.1,42.455,NA,3597.1,3597.1,431.151863837948,0.271961636,0.007634681,0.264326955,0.728038364,0.55115236,0.320413437,0.176886005
"63","Austria","01/01/2010",8.363,3623.8,41.071,NA,3623.8,3623.8,433.313404280761,0.22890664,0.003149122,0.225757518,0.77109336,0.497138907,0.320413437,0.273954453
"64","Austria","01/01/2011",8.392,3652.8,46.376,NA,3652.8,3652.8,435.271687321258,0.260758558,0.004871166,0.255887392,0.739241442,0.448768771,0.320413437,0.290472671
"65","Austria","01/01/2012",8.43,3685.5,48.801,NA,3685.5,3685.5,437.188612099644,0.226997948,0.005361137,0.221636811,0.773002052,0.467380253,0.320413437,0.305621799
"66","Austria","01/01/2013",8.48,3722.2,51.245,NA,3722.2,3722.2,438.938679245283,0.263466754,0.003386209,0.260080546,0.736533246,0.429736172,0.320413437,0.306797074
"67","Austria","01/01/2014",8.546,3768.9,53.645,NA,3768.9,3768.9,441.01333957407,0.245922365,0.005197521,0.240724844,0.754077635,0.421139709,0.320413437,0.332937926
"68","Austria","01/01/2015",8.643,3816.8,58.373,NA,3816.8,3816.8,441.605923869027,0.211147541,0.003397914,0.207749627,0.788852459,0.407555887,0.320413437,0.381296572
"69","Austria","01/01/2016",8.737,3864.8,55.97,NA,3864.8,3864.8,442.348632253634,0.229868597,0.004587825,0.225280772,0.770131403,0.370539799,0.320413437,0.399591604
"70","Austria","01/01/2017",8.798,3890.1,NA,NA,3890.1,3890.1,442.1573084792,0.266896956,0.006850117,0.260046838,0.733103044,0.324004684,0.320413437,0.409098361
"71","Austria","01/01/2018",8.841,3916.1,NA,NA,3916.1,3916.1,442.947630358557,0.191963553,0.010192634,0.181770919,0.808036447,0.380794068,0.320413437,0.427242379
"72","Austria","01/01/2019",8.88,3949.9,NA,NA,3949.9,3949.9,444.808558558559,0.196820653,0.015767303,0.18105335,0.803179347,0.327124468,0.320413437,0.47605488
"73","Austria","01/01/2020",8.917,3988.4,NA,NA,3988.4,3988.4,447.280475496243,0.180580233,0.006627154,0.173953078,0.819419767,0.373779294,0.320413437,0.445640474
"74","Belgium","01/01/1948",8.557,2888,24.4,NA,2623.658079,2888,306.60956865724,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"75","Belgium","01/01/1949",8.614,NA,36.2,NA,2658.277293,2904.996419,308.599639308103,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"76","Belgium","01/01/1950",8.639,NA,44.7,NA,2701.025328,2930.121659,312.654859127214,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"77","Belgium","01/01/1951",8.678,NA,35.5,NA,2734.975109,2946.448646,315.161916224937,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"78","Belgium","01/01/1952",8.73,NA,33.3,NA,2766.820961,2960.671703,316.932527033219,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"79","Belgium","01/01/1953",8.778,NA,39.2,NA,2804.30917,2980.537118,319.470172020961,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"80","Belgium","01/01/1954",8.819,NA,44.9,NA,2847.248472,3005.853624,322.85389182447,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"81","Belgium","01/01/1955",8.868,NA,44.6,NA,2889.900873,3030.883231,325.879665426252,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"82","Belgium","01/01/1956",8.924,NA,43.8,NA,2931.78821,3055.147773,328.528486104886,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"83","Belgium","01/01/1957",8.989,NA,49.9,NA,2979.50917,3085.245939,331.461694293025,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"84","Belgium","01/01/1958",9.053,NA,41.1,NA,3018.81441,3106.928384,333.460113774439,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"85","Belgium","01/01/1959",9.104,NA,44.5,NA,3061.371179,3131.862358,336.26660577768,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"86","Belgium","01/01/1960",9.153,NA,48.9,NA,3108.135808,3161.004192,339.575637277395,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"87","Belgium","01/01/1961",9.184,NA,51.2,NA,3157.1,3192.34559,343.760888501742,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"88","Belgium","01/01/1962",9.221,NA,45.8,2,3200.9,3218.522795,347.131547554495,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"89","Belgium","01/01/1963",9.29,3236.3,39.8,4.4,3236.3,3236.3,348.363832077503,0.163,0.001,0.162,0.837,0.447,0.01,0.022
"90","Belgium","01/01/1964",9.378,3299.6,52.9,0.3,3299.6,3299.6,351.844743015568,0.003,0.002,0.001,0.997,0.746,0.01,0.241
"91","Belgium","01/01/1965",9.464,3368.1,68.9,0.4,3368.1,3368.1,355.885460693153,0.004,0.003,0.001,0.995,0.722,0.007,0.266
"92","Belgium","01/01/1966",9.528,3397.3,53.6,5.2,3397.3,3397.3,356.559613769941,0.00933333333333333,0.008,0.00133333333333333,0.989333333333333,0.698666666666667,0.007,0.286
"93","Belgium","01/01/1967",9.581,3449.2,56.4,4.5,3449.2,3449.2,360.004174929548,0.0146666666666667,0.013,0.00166666666666667,0.983666666666667,0.675333333333333,0.007,0.306
"94","Belgium","01/01/1968",9.619,3494.4,49.1,3.9,3494.4,3494.4,363.281006341616,0.02,0.018,0.002,0.978,0.652,0.007,0.326
"95","Belgium","01/01/1969",9.646,3548.8,58.2,3.8,3548.8,3548.8,367.903794318889,0.034,0.032,0.002,0.96,0.643,0.007,0.317
"96","Belgium","01/01/1970",9.66,3590.9,46,3.9,3590.9,3590.9,371.728778467909,0.044,0.04,0.004,0.953,0.608,0.007,0.345
"97","Belgium","01/01/1971",9.67,3631.7,44.4,3.4,3631.7,3631.7,375.563598759049,0.026,0.022,0.004,0.9725,0.6175,0.007,0.3445
"98","Belgium","01/01/1972",9.71,3681.9,53.5,3.4,3681.9,3681.9,379.18640576725,0.008,0.004,0.004,0.992,0.627,0.021,0.344
"99","Belgium","01/01/1973",9.74,3742.5,64.1,3.5,3742.5,3742.5,384.240246406571,0.01,0.009,0.001,0.99,0.637,0.013,0.34
"100","Belgium","01/01/1974",9.77,3806.1,67.4,3.8,3806.1,3806.1,389.57011258956,0.009,0.006,0.003,0.991,0.643,0.013,0.335
"101","Belgium","01/01/1975",9.8,3882.5,80.3,3.8,3882.5,3882.5,396.173469387755,0.007,0.002,0.005,0.993,0.64,0.024,0.329
"102","Belgium","01/01/1976",9.82,3639.4,78.4,NA,3639.4,3639.4,370.61099796334,0.006,0.003,0.003,0.974,0.565,0.017,0.392
"103","Belgium","01/01/1977",9.83,3685.8,74.5,NA,3685.8,3685.8,374.954221770092,0.01,0.006,0.004,0.981,0.582,0.009,0.39
"104","Belgium","01/01/1978",9.84,3730.1,68.1,25,3730.1,3730.1,379.075203252033,0.006,0.001,0.005,0.994,0.609,0.019,0.366
"105","Belgium","01/01/1979",9.85,3768.7,70.5,0,3768.7,3768.7,382.609137055838,0.1178,0.00655,0.10975,0.8822,0.7305,0.0231,0.2555
"106","Belgium","01/01/1980",9.86,3810.7,48.6,27.2,3810.7,3810.7,386.480730223124,0.2296,0.0121,0.2145,0.7704,0.852,0.0272,0.145
"107","Belgium","01/01/1981",9.85,3947.6,34,NA,3947.6,3947.6,400.771573604061,0.2202,0.0275,0.1927,0.7798,0.6055,0.0275,0.1468
"108","Belgium","01/01/1982",9.85,3939.2,29,9,3939.2,3939.2,399.918781725888,0.1958,0.021,0.1748,0.8042,0.6503,0.035,0.1189
"109","Belgium","01/01/1983",9.86,3959.2,29.3,NA,3959.2,3959.2,401.541582150101,0.075,0.0107,0.1268,0.925,0.6321,0.0393,0.2536
"110","Belgium","01/01/1984",9.85,3979.5,25.6,NA,3979.5,3979.5,404.010152284264,0.1036,0.0164,0.086,0.8964,0.7286,0.0082,0.1596
"111","Belgium","01/01/1985",9.86,3997.1,30.3,NA,3997.1,3997.1,405.385395537525,0.0114,0.0041,0.0073,0.9886,0.7847,0.0024,0.2008
"112","Belgium","01/01/1986",9.86,NA,25.9,NA,3926.211494,3926.211494,398.19589188641,0.0135,0.0111,0.0025,0.9865,0.8023,0.0012,0.1858
"113","Belgium","01/01/1987",9.88,NA,30.7,NA,3858.633333,3858.633333,390.549932489879,0.0068,0.0034,0.0034,0.9932,0.7823,0.002,0.2075
"114","Belgium","01/01/1988",9.93,3795.4,37,NA,3795.4,3795.4,382.215508559919,0.0083,0.0055,0.0028,0.9917,0.7624,0.0028,0.2265
"115","Belgium","01/01/1989",9.95,NA,44.4,NA,3824.248276,3824.248276,384.34656040201,0.007799635,0.00518309,0.002616545,0.992200365,0.7364311435,0.005049635,0.2519361315
"116","Belgium","01/01/1990",9.96,3852.2,43.1,NA,3852.2,3852.2,386.767068273092,0.00729927,0.00486618,0.00243309,0.99270073,0.710462287,0.00729927,0.277372263
"117","Belgium","01/01/1991",10,NA,46.6,NA,3856.364828,3856.364828,385.6364828,0.002202643,0.002202643,0.003147613,0.997797357,0.682819383,0.00660793,0.308370044
"118","Belgium","01/01/1992",10.05,NA,49.7,NA,3862.667586,3862.667586,384.345033432836,0.004282655,0.002141328,0.003862136,0.995717345,0.672376874,0.010706638,0.312633833
"119","Belgium","01/01/1993",10.08,NA,47.5,NA,3867.453103,3867.453103,383.675903075397,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"120","Belgium","01/01/1994",10.12,3891.8,55.72,3.4,3891.8,3891.8,384.565217391304,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"121","Belgium","01/01/1995",10.14,3931.4,41.6,2,3931.4,3931.4,387.712031558185,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"122","Belgium","01/01/1996",10.16,3974.4,48.524,3.3,3974.4,3974.4,391.181102362205,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"123","Belgium","01/01/1997",10.18,NA,49.927,NA,4041.801816,4041.801816,397.033577210216,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"124","Belgium","01/01/1998",10.2,4093.055,32.6,NA,4093.055,4093.055,401.279901960784,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"125","Belgium","01/01/1999",10.23,NA,45.72,NA,4124.568064,4124.568064,403.183583968719,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"126","Belgium","01/01/2000",10.25,NA,38.9,NA,4149.72494,4149.72494,404.851213658537,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"127","Belgium","01/01/2001",10.29,4176.839,41,NA,4176.839,4176.839,405.912439261419,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"128","Belgium","01/01/2002",10.33,4198.089,36.5,NA,4198.089,4198.089,406.397773475315,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"129","Belgium","01/01/2003",10.38,4219.349,40.7,NA,4219.349,4219.349,406.488342967245,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"130","Belgium","01/01/2004",10.42,4239.099,46.2,NA,4239.099,4239.099,406.823320537428,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"131","Belgium","01/01/2005",10.48,4257.315,59.384,NA,4257.315,4257.315,406.232347328244,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"132","Belgium","01/01/2006",10.55,4278.2,61.158,NA,4278.2,4278.2,405.516587677725,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"133","Belgium","01/01/2007",10.63,4300.465,54.096,NA,4300.465,4300.465,404.559266227658,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"134","Belgium","01/01/2008",10.71,4324.853,53.106,NA,4324.853,4324.853,403.814472455649,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"135","Belgium","01/01/2009",10.8,4350.349,45.867,NA,4350.349,4350.349,402.810092592593,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"136","Belgium","01/01/2010",10.9,4372.881,50.545,NA,4372.881,4372.881,401.181743119266,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"137","Belgium","01/01/2011",11.04,4394.166,44.36,NA,4394.166,4394.166,398.022282608696,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"138","Belgium","01/01/2012",11.11,4414.486,46.813,NA,4414.486,4414.486,397.343474347435,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"139","Belgium","01/01/2013",11.16,4435.838,49.141,NA,4435.838,4435.838,397.476523297491,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"140","Belgium","01/01/2014",11.21,4455.157,54.903,NA,4455.157,4455.157,397.427029438002,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"141","Belgium","01/01/2015",11.27,4472.925,46.181,NA,4472.925,4472.925,396.887755102041,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"142","Belgium","01/01/2016",11.33,4491.496,51.528,NA,4491.496,4491.496,396.42506619594,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"143","Belgium","01/01/2017",11.38,4511.118,50.413,NA,4511.118,4511.118,396.40755711775,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"144","Belgium","01/01/2018",11.43,4532.027,NA,NA,4532.027,4532.027,396.502799650044,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"145","Belgium","01/01/2019",11.49,4552.745,NA,NA,4552.745,4552.745,396.235422106179,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"146","Belgium","01/01/2020",11.54,4573.099,NA,NA,4573.099,4573.099,396.282409012132,0.006864989,0.00228833,0.004576659,0.993135011,0.659038902,0.011441648,0.320366133
"147","Belgium","01/01/2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Denmark","01/01/1948",4.19,NA,16.9,NA,1317.796482,1317.796482,314.509900238663,0.485,0.13,0.355,0.515,0.348,0.2368,NA
"149","Denmark","01/01/1949",4.23,NA,21,NA,1327.821608,1327.821608,313.90581749409,0.528,0.095,0.433,0.472,0.348,0.2368,NA
"150","Denmark","01/01/1950",4.27,NA,17.5,NA,1336.175879,1336.175879,312.921751522248,0.537,0.097,0.44,0.463,0.348,0.2368,NA
"151","Denmark","01/01/1951",4.304,NA,18,NA,1344.768844,1344.768844,312.446292750929,0.533,0.061,0.472,0.467,0.348,0.2368,NA
"152","Denmark","01/01/1952",4.334,NA,16.3,NA,1352.550251,1352.550251,312.078968850946,0.537,0.056,0.481,0.463,0.348,0.2368,NA
"153","Denmark","01/01/1953",4.369,NA,18.3,NA,1361.286432,1361.286432,311.578492103456,0.484,0.044,0.44,0.516,0.348,0.2368,NA
"154","Denmark","01/01/1954",4.406,NA,19.3,NA,1370.5,1370.5,311.053109396278,0.43,0.056,0.374,0.57,0.348,0.2368,NA
"155","Denmark","01/01/1955",4.439,1380,19.9,10.4,1380,1380,310.880829015544,0.533,0.045,0.488,0.467,0.348,0.2368,NA
"156","Denmark","01/01/1956",4.466,NA,16.4,9.8,1395.64,1395.64,312.503358710255,0.512,0.067,0.445,0.488,0.348,0.2368,NA
"157","Denmark","01/01/1957",4.5,NA,23,10.7,1416.98,1416.98,314.884444444444,0.565,0.078,0.487,0.435,0.348,0.2368,NA
"158","Denmark","01/01/1958",4.515,NA,21,NA,1437.250435,1437.250435,318.327892580288,0.494,0.041,0.453,0.506,0.348,0.2368,NA
"159","Denmark","01/01/1959",4.547,NA,26.2,NA,1460.301739,1460.301739,321.157189135694,0.454,0.032,0.422,0.546,0.31,0.2368,NA
"160","Denmark","01/01/1960",4.581,NA,28,NA,1484.315652,1484.315652,324.015641126392,0.323,0.048,0.275,0.677,0.219,0.2368,NA
"161","Denmark","01/01/1961",4.61,NA,31.6,NA,1510.254783,1510.254783,327.604074403471,0.266,0.031,0.235,0.734,0.094,0.2368,NA
"162","Denmark","01/01/1962",4.647,NA,33.4,NA,1537.156522,1537.156522,330.784704540564,0.311,0.028,0.283,0.689,0.056,0.2368,NA
"163","Denmark","01/01/1963",4.684,NA,33.4,NA,1564.058261,1564.058261,333.915085610589,0.363,0.017,0.346,0.637,0.033,0.2368,NA
"164","Denmark","01/01/1964",4.72,NA,38.9,NA,1593.901304,1593.901304,337.690954237288,0.359,0.023,0.336,0.641,0.023,0.2368,NA
"165","Denmark","01/01/1965",4.758,1624.6,40.5,NA,1624.6,1624.6,341.445985708281,0.301,0.031,0.27,0.699,0.058,0.2368,NA
"166","Denmark","01/01/1966",4.797,1660,39.6,4.2,1660,1660,346.049614342297,0.344,0.028,0.316,0.656,0.036,0.2368,NA
"167","Denmark","01/01/1967",4.839,1699.6,44.3,4.8,1699.6,1699.6,351.229592891093,0.31,0.015,0.295,0.69,0.066,0.2368,NA
"168","Denmark","01/01/1968",4.86,1739.7,44.7,4.6,1739.7,1739.7,357.962962962963,0.383,0.018,0.365,0.617,0.061,0.2368,NA
"169","Denmark","01/01/1969",4.89,1784.7,49.7,4.7,1784.7,1784.7,364.969325153374,0.344,0.02,0.324,0.656,0.656,0.2368,NA
"170","Denmark","01/01/1970",4.93,1830,50.6,5.3,1830,1830,371.196754563895,0.295,0.022,0.273,0.705,0.705,0.2368,NA
